,gross_ret,equity_turnover,cash_turnover,turnover,fee_cost,impact_cost,cost,missing_ret_penalty_ret,capacity_shortfall,base_exposure_signal,base_exposure,vol_scale_signal,vol_scale,exposure,regime,regime_label,net_ret,nav,return_mode,weight_lag_days,exposure_signal_lag_days,vol_scale_lag_days,missing_ret_policy,max_participation_of_adv,impact_bps_at_100pct_adv
2021-06-28,0.007067917988891233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,0.007067917988891233,2.6735064573615026,close_to_close,1,1,1,liquidate,,0.0
2021-06-29,0.0002378959642952159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,0.0002378959642952159,2.6741424737582262,close_to_close,1,1,1,liquidate,,0.0
2021-06-30,-0.00484469474707222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,-0.00484469474707222,2.661187069762687,close_to_close,1,1,1,liquidate,,0.0
2021-07-01,-0.004848795090793106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,-0.004848795090793106,2.6482835189631397,close_to_close,1,1,1,liquidate,,0.0
2021-07-02,0.007909389572323497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,0.007909389572323497,2.6692298250125828,close_to_close,1,1,1,liquidate,,0.0
2021-07-06,0.013802088020970535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,0.013802088020970535,2.7060707700056064,close_to_close,1,1,1,liquidate,,0.0
2021-07-07,-0.0011364080803682856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,-0.0011364080803682856,2.7029955693165237,close_to_close,1,1,1,liquidate,,0.0
2021-07-08,-0.008027004144768651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,-0.008027004144768651,2.681298612678329,close_to_close,1,1,1,liquidate,,0.0
2021-07-09,0.011731358710618551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,0.011731358710618551,2.712753888513942,close_to_close,1,1,1,liquidate,,0.0
2021-07-12,-0.002660388203926804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,-0.002660388203926804,2.7055369100687834,close_to_close,1,1,1,liquidate,,0.0
2021-07-13,-0.003819829066021343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,-0.003819829066021343,2.695202221540509,close_to_close,1,1,1,liquidate,,0.0
2021-07-14,0.0008636312156669777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,0.0008636312156669777,2.6975298823115663,close_to_close,1,1,1,liquidate,,0.0
2021-07-15,-0.008591982659502775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,-0.008591982659502775,2.6743527523392547,close_to_close,1,1,1,liquidate,,0.0
2021-07-16,-0.009623036167375804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,-0.009623036167375804,2.648617359079173,close_to_close,1,1,1,liquidate,,0.0
2021-07-19,-0.005411691217889392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,-0.005411691217889392,2.6342838597774945,close_to_close,1,1,1,liquidate,,0.0
2021-07-20,0.019345789971671464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,0.019345789971671464,2.6852461620545136,close_to_close,1,1,1,liquidate,,0.0
2021-07-21,0.010436842021267977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,0.010436842021267977,2.7132716520360924,close_to_close,1,1,1,liquidate,,0.0
2021-07-22,0.009276735623726733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,Transition,0.009276735623726733,2.7384419558273834,close_to_close,1,1,1,liquidate,,0.0
2021-07-23,0.01355741911310316,0.513936483798922,3.665291317803308e-16,0.513936483798922,0.000513936483798922,0.0,0.000513936483798922,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,Transition,0.013043482629304238,2.774160775909576,close_to_close,1,1,1,liquidate,,0.0
2021-07-26,-0.0021561736046965445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,Transition,-0.0021561736046965445,2.768179203669375,close_to_close,1,1,1,liquidate,,0.0
2021-07-27,-0.011256263496394742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,Transition,-0.011256263496394742,2.7370198491476323,close_to_close,1,1,1,liquidate,,0.0
2021-07-28,0.010251755503320813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,Transition,0.010251755503320813,2.76507910744883,close_to_close,1,1,1,liquidate,,0.0
2021-07-29,-0.0019186309888526822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,Transition,-0.0019186309888526822,2.7597739409866495,close_to_close,1,1,1,liquidate,,0.0
2021-07-30,0.00541747172296804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,Transition,0.00541747172296804,2.774724938273729,close_to_close,1,1,1,liquidate,,0.0
2021-08-02,-0.0006654896617737922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,Transition,-0.0006654896617737922,2.7728783875130416,close_to_close,1,1,1,liquidate,,0.0
2021-08-03,0.007707426790357579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,Transition,0.007707426790357579,2.7942501446833634,close_to_close,1,1,1,liquidate,,0.0
2021-08-04,0.004559405424542942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,Transition,0.004559405424542942,2.806990263950563,close_to_close,1,1,1,liquidate,,0.0
2021-08-05,0.006002984161126086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,Transition,0.006002984161126086,2.8238405820454933,close_to_close,1,1,1,liquidate,,0.0
2021-08-06,-0.008741253739329838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,Transition,-0.008741253739329838,2.7991566749984167,close_to_close,1,1,1,liquidate,,0.0
2021-08-09,0.0016522879194863017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,Transition,0.0016522879194863017,2.8037816877572657,close_to_close,1,1,1,liquidate,,0.0
2021-08-10,-0.006479071337591461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,Transition,-0.006479071337591461,2.7856157861872535,close_to_close,1,1,1,liquidate,,0.0
2021-08-11,-0.0015326596883862155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,Transition,-0.0015326596883862155,2.781346385164432,close_to_close,1,1,1,liquidate,,0.0
2021-08-12,0.006484339483780919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,Transition,0.006484339483780919,2.799381579347825,close_to_close,1,1,1,liquidate,,0.0
2021-08-13,0.00336492785874774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,Transition,0.00336492785874774,2.808801296411438,close_to_close,1,1,1,liquidate,,0.0
2021-08-16,-0.0031673156535058614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,-0.0031673156535058614,2.7999049360977266,close_to_close,1,1,1,liquidate,,0.0
2021-08-17,-0.013003853170311186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,-0.013003853170311186,2.763495383417882,close_to_close,1,1,1,liquidate,,0.0
2021-08-18,-0.000950244904128961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,-0.000950244904128961,2.7608693860122053,close_to_close,1,1,1,liquidate,,0.0
2021-08-19,0.011118103799132332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,0.011118103799132332,2.791565018421736,close_to_close,1,1,1,liquidate,,0.0
2021-08-20,0.00768357281163683,1.1103219844149144,2.1120479677999293e-16,1.1103219844149144,0.0011103219844149144,0.0,0.0011103219844149144,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,0.006573250827221916,2.80991467548832,close_to_close,1,1,1,liquidate,,0.0
2021-08-23,0.013851536874856003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,0.013851536874856003,2.8488363122310454,close_to_close,1,1,1,liquidate,,0.0
2021-08-24,0.01156757840944242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,0.01156757840944242,2.8817904496484448,close_to_close,1,1,1,liquidate,,0.0
2021-08-25,0.0010532517392106574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,0.0010532517392106574,2.8848257004515774,close_to_close,1,1,1,liquidate,,0.0
2021-08-26,-0.004533561717897956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,-0.004533561717897956,2.871747165093202,close_to_close,1,1,1,liquidate,,0.0
2021-08-27,0.011037676132166344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,0.011037676132166344,2.9034445802349675,close_to_close,1,1,1,liquidate,,0.0
2021-08-30,0.010018545147439741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,0.010018545147439741,2.9325328708451406,close_to_close,1,1,1,liquidate,,0.0
2021-08-31,0.0009747229990568505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,0.0009747229990568505,2.9353912780798437,close_to_close,1,1,1,liquidate,,0.0
2021-09-01,-0.00010404840011456011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,-0.00010404840011456011,2.935085855313649,close_to_close,1,1,1,liquidate,,0.0
2021-09-02,0.0036790613365774534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,0.0036790613365774534,2.945884216203469,close_to_close,1,1,1,liquidate,,0.0
2021-09-03,0.00424100585544397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,0.00424100585544397,2.958377728413848,close_to_close,1,1,1,liquidate,,0.0
2021-09-07,0.0007774418105222342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,0.0007774418105222342,2.9606776949512343,close_to_close,1,1,1,liquidate,,0.0
2021-09-08,-0.007908516854033092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,-0.007908516854033092,2.9372631255013526,close_to_close,1,1,1,liquidate,,0.0
2021-09-09,0.003251731993708376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,0.003251731993708376,2.9468143179804853,close_to_close,1,1,1,liquidate,,0.0
2021-09-10,-0.00459330223484384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,-0.00459330223484384,2.9332787091880355,close_to_close,1,1,1,liquidate,,0.0
2021-09-13,-0.006240816148255564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,-0.006240816148255564,2.9149726560524005,close_to_close,1,1,1,liquidate,,0.0
2021-09-14,-0.0009145857186029848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,-0.0009145857186029848,2.912306663691057,close_to_close,1,1,1,liquidate,,0.0
2021-09-15,0.007082557454688786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,Transition,0.007082557454688786,2.932933242962322,close_to_close,1,1,1,liquidate,,0.0
2021-09-16,0.00909825666530804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,Transition,0.00909825666530804,2.9596178223890073,close_to_close,1,1,1,liquidate,,0.0
2021-09-17,-0.00490568015394586,0.30922189662568966,2.6905851466123936e-16,0.30922189662568966,0.0003092218966256897,0.0,0.0003092218966256897,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,RiskOn,-0.00521490205057155,2.944183705338123,close_to_close,1,1,1,liquidate,,0.0
2021-09-20,-0.02193631216912927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,Transition,-0.02193631216912927,2.879599172494562,close_to_close,1,1,1,liquidate,,0.0
2021-09-21,0.0024426792313498587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,Transition,0.0024426792313498587,2.8866331095878266,close_to_close,1,1,1,liquidate,,0.0
2021-09-22,0.012301425025295902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,Transition,0.012301425025295902,2.9221428103609584,close_to_close,1,1,1,liquidate,,0.0
2021-09-23,0.01084716214533292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,Transition,0.01084716214533292,2.953839767236763,close_to_close,1,1,1,liquidate,,0.0
2021-09-24,-0.0005761425057244068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,Transition,-0.0005761425057244068,2.9521379345917587,close_to_close,1,1,1,liquidate,,0.0
2021-09-27,-0.010466052155576038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,Transition,-0.010466052155576038,2.921240704997867,close_to_close,1,1,1,liquidate,,0.0
2021-09-28,-0.033404874664558284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,Transition,-0.033404874664558284,2.823657025382407,close_to_close,1,1,1,liquidate,,0.0
2021-09-29,0.000686162981153671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,Transition,0.000686162981153671,2.825594514304699,close_to_close,1,1,1,liquidate,,0.0
2021-09-30,0.0013055563967616503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,Transition,0.0013055563967616503,2.8292834872975043,close_to_close,1,1,1,liquidate,,0.0
2021-10-01,0.008949340156912414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,Transition,0.008949340156912414,2.854603707625665,close_to_close,1,1,1,liquidate,,0.0
2021-10-04,-0.02610770067199591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,Transition,-0.02610770067199591,2.780076568489805,close_to_close,1,1,1,liquidate,,0.0
2021-10-05,0.0215321376306561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,Transition,0.0215321376306561,2.8399375597862893,close_to_close,1,1,1,liquidate,,0.0
2021-10-06,0.01121114550643169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9395083647669278,1.0,1.0,2,RiskOff,0.01121114550643169,2.8717765129982338,close_to_close,1,1,1,liquidate,,0.0
2021-10-07,0.010636161555967045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9224093218827258,0.9395083647669278,1.0,1,Transition,0.010636161555967045,2.902321191943115,close_to_close,1,1,1,liquidate,,0.0
2021-10-08,-0.00458912871554594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9080074725135934,0.9224093218827258,1.0,2,RiskOff,-0.00458912871554594,2.8890020664194314,close_to_close,1,1,1,liquidate,,0.0
2021-10-11,-0.01096916577248195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9077665590217393,0.9080074725135934,1.0,1,Transition,-0.01096916577248195,2.8573121238358334,close_to_close,1,1,1,liquidate,,0.0
2021-10-12,0.006426031864209677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8977865043559498,0.9077665590217393,1.0,1,Transition,0.006426031864209677,2.8756733025895955,close_to_close,1,1,1,liquidate,,0.0
2021-10-13,0.021500917969652096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8912485621738685,0.8977865043559498,1.0,1,Transition,0.021500917969652096,2.9375029183760932,close_to_close,1,1,1,liquidate,,0.0
2021-10-14,0.014572518711511299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8435362765267838,0.8912485621738685,1.0,1,Transition,0.014572518711511299,2.980309734619248,close_to_close,1,1,1,liquidate,,0.0
2021-10-15,0.001096148281810912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8288680596190565,0.8435362765267838,1.0,1,Transition,0.001096148281810912,2.983576596014115,close_to_close,1,1,1,liquidate,,0.0
2021-10-18,0.014228524026985436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8326463253213664,0.8288680596190565,1.0,1,Transition,0.014228524026985436,3.0260284872968537,close_to_close,1,1,1,liquidate,,0.0
2021-10-19,0.001987540151300939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8736939299693833,0.8326463253213664,1.0,1,Transition,0.001987540151300939,3.032042840414337,close_to_close,1,1,1,liquidate,,0.0
2021-10-20,-0.005032241700459584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8736649565106511,0.8736939299693833,1.0,1,Transition,-0.005032241700459584,3.016784867995224,close_to_close,1,1,1,liquidate,,0.0
2021-10-21,0.012908187945823133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8796373045452917,0.8736649565106511,1.0,1,Transition,0.012908187945823133,3.0557260940634214,close_to_close,1,1,1,liquidate,,0.0
2021-10-22,-0.0015374700862466578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8780865084577877,0.8796373045452917,1.0,1,Transition,-0.0015374700862466578,3.051028006602036,close_to_close,1,1,1,liquidate,,0.0
