tic,predicted_return,trade_date
ORLY,0.0704857856035232,2023-01-05
PDD,0.0685066357254982,2023-01-05
PYPL,0.0962380319833755,2023-01-05
ADBE,0.0648666322231292,2023-01-05
ADI,0.0648666322231292,2023-01-05
ADSK,0.0669637694954872,2023-01-05
AMAT,0.0678232535719871,2023-01-05
ASML,0.0858414992690086,2023-01-05
AVGO,0.0678232535719871,2023-01-05
CRWD,0.0704995021224021,2023-01-05
CSCO,0.0648666322231292,2023-01-05
DDOG,0.0968890860676765,2023-01-05
INTU,0.0648666322231292,2023-01-05
MRVL,0.0648666322231292,2023-01-05
PANW,0.0648666322231292,2023-01-05
PLTR,0.0734560936689376,2023-01-05
SNPS,0.0648666322231292,2023-01-05
TEAM,0.0701213777065277,2023-01-05
WDAY,0.0648666322231292,2023-01-05
ZS,0.0704995021224021,2023-01-05
WBD,0.1041846487394922,2023-01-05
CSGP,0.0694989487528801,2023-01-05
LIN,0.0691362745271807,2023-01-06
DASH,0.0683708861470222,2023-01-06
MELI,0.0690830647945404,2023-01-06
ORLY,0.0704857856035232,2023-01-06
PDD,0.0685066357254982,2023-01-06
PYPL,0.0962380319833755,2023-01-06
ADBE,0.0648666322231292,2023-01-06
ADI,0.0648666322231292,2023-01-06
ADSK,0.0669637694954872,2023-01-06
AMAT,0.0678232535719871,2023-01-06
ASML,0.0858414992690086,2023-01-06
AVGO,0.0678232535719871,2023-01-06
CRWD,0.0704995021224021,2023-01-06
CSCO,0.0648666322231292,2023-01-06
DDOG,0.0968890860676765,2023-01-06
INTU,0.0648666322231292,2023-01-06
MRVL,0.0648666322231292,2023-01-06
PANW,0.0648666322231292,2023-01-06
PLTR,0.0734560936689376,2023-01-06
SNPS,0.0648666322231292,2023-01-06
TEAM,0.0701213777065277,2023-01-06
WDAY,0.0648666322231292,2023-01-06
ZS,0.0704995021224021,2023-01-06
WBD,0.1041846487394922,2023-01-06
CSGP,0.0694989487528801,2023-01-06
LIN,0.0691362745271807,2023-01-09
DASH,0.0683708861470222,2023-01-09
MELI,0.0690830647945404,2023-01-09
ORLY,0.0704857856035232,2023-01-09
PDD,0.0685066357254982,2023-01-09
PYPL,0.0962380319833755,2023-01-09
ADBE,0.0648666322231292,2023-01-09
ADI,0.0648666322231292,2023-01-09
ADSK,0.0669637694954872,2023-01-09
AMAT,0.0678232535719871,2023-01-09
ASML,0.0858414992690086,2023-01-09
AVGO,0.0678232535719871,2023-01-09
CRWD,0.0704995021224021,2023-01-09
CSCO,0.0648666322231292,2023-01-09
DDOG,0.0968890860676765,2023-01-09
INTU,0.0648666322231292,2023-01-09
MRVL,0.0648666322231292,2023-01-09
PANW,0.0648666322231292,2023-01-09
PLTR,0.0734560936689376,2023-01-09
SNPS,0.0648666322231292,2023-01-09
TEAM,0.0701213777065277,2023-01-09
WDAY,0.0648666322231292,2023-01-09
ZS,0.0704995021224021,2023-01-09
WBD,0.1041846487394922,2023-01-09
CSGP,0.0694989487528801,2023-01-09
LIN,0.0691362745271807,2023-01-10
DASH,0.0683708861470222,2023-01-10
MELI,0.0690830647945404,2023-01-10
ORLY,0.0704857856035232,2023-01-10
PDD,0.0685066357254982,2023-01-10
PYPL,0.0962380319833755,2023-01-10
ADBE,0.0648666322231292,2023-01-10
ADI,0.0648666322231292,2023-01-10
ADSK,0.0669637694954872,2023-01-10
AMAT,0.0678232535719871,2023-01-10
ASML,0.0858414992690086,2023-01-10
AVGO,0.0678232535719871,2023-01-10
CRWD,0.0704995021224021,2023-01-10
CSCO,0.0648666322231292,2023-01-10
DDOG,0.0968890860676765,2023-01-10
INTU,0.0648666322231292,2023-01-10
MRVL,0.0648666322231292,2023-01-10
PANW,0.0648666322231292,2023-01-10
PLTR,0.0734560936689376,2023-01-10
SNPS,0.0648666322231292,2023-01-10
TEAM,0.0701213777065277,2023-01-10
WDAY,0.0648666322231292,2023-01-10
ZS,0.0704995021224021,2023-01-10
WBD,0.1041846487394922,2023-01-10
CSGP,0.0694989487528801,2023-01-10
LIN,0.0691362745271807,2023-01-11
DASH,0.0683708861470222,2023-01-11
MELI,0.0690830647945404,2023-01-11
ORLY,0.0704857856035232,2023-01-11
PDD,0.0685066357254982,2023-01-11
PYPL,0.0962380319833755,2023-01-11
ADBE,0.0648666322231292,2023-01-11
ADI,0.0648666322231292,2023-01-11
ADSK,0.0669637694954872,2023-01-11
AMAT,0.0678232535719871,2023-01-11
ASML,0.0858414992690086,2023-01-11
AVGO,0.0678232535719871,2023-01-11
CRWD,0.0704995021224021,2023-01-11
CSCO,0.0648666322231292,2023-01-11
DDOG,0.0968890860676765,2023-01-11
INTU,0.0648666322231292,2023-01-11
MRVL,0.0648666322231292,2023-01-11
PANW,0.0648666322231292,2023-01-11
PLTR,0.0734560936689376,2023-01-11
SNPS,0.0648666322231292,2023-01-11
TEAM,0.0701213777065277,2023-01-11
WDAY,0.0648666322231292,2023-01-11
ZS,0.0704995021224021,2023-01-11
WBD,0.1041846487394922,2023-01-11
CSGP,0.0694989487528801,2023-01-11
LIN,0.0691362745271807,2023-01-12
DASH,0.0683708861470222,2023-01-12
MELI,0.0690830647945404,2023-01-12
ORLY,0.0704857856035232,2023-01-12
PDD,0.0685066357254982,2023-01-12
PYPL,0.0962380319833755,2023-01-12
ADBE,0.0648666322231292,2023-01-12
ADI,0.0648666322231292,2023-01-12
ADSK,0.0669637694954872,2023-01-12
AMAT,0.0678232535719871,2023-01-12
ASML,0.0858414992690086,2023-01-12
AVGO,0.0678232535719871,2023-01-12
CRWD,0.0704995021224021,2023-01-12
CSCO,0.0648666322231292,2023-01-12
DDOG,0.0968890860676765,2023-01-12
INTU,0.0648666322231292,2023-01-12
MRVL,0.0648666322231292,2023-01-12
PANW,0.0648666322231292,2023-01-12
PLTR,0.0734560936689376,2023-01-12
SNPS,0.0648666322231292,2023-01-12
TEAM,0.0701213777065277,2023-01-12
WDAY,0.0648666322231292,2023-01-12
ZS,0.0704995021224021,2023-01-12
WBD,0.1041846487394922,2023-01-12
CSGP,0.0694989487528801,2023-01-12
LIN,0.0691362745271807,2023-01-13
DASH,0.0683708861470222,2023-01-13
MELI,0.0690830647945404,2023-01-13
ORLY,0.0704857856035232,2023-01-13
PDD,0.0685066357254982,2023-01-13
PYPL,0.0962380319833755,2023-01-13
ADBE,0.0648666322231292,2023-01-13
ADI,0.0648666322231292,2023-01-13
ADSK,0.0669637694954872,2023-01-13
AMAT,0.0678232535719871,2023-01-13
ASML,0.0858414992690086,2023-01-13
AVGO,0.0678232535719871,2023-01-13
CRWD,0.0704995021224021,2023-01-13
CSCO,0.0648666322231292,2023-01-13
DDOG,0.0968890860676765,2023-01-13
INTU,0.0648666322231292,2023-01-13
MRVL,0.0648666322231292,2023-01-13
PANW,0.0648666322231292,2023-01-13
PLTR,0.0734560936689376,2023-01-13
SNPS,0.0648666322231292,2023-01-13
TEAM,0.0701213777065277,2023-01-13
WDAY,0.0648666322231292,2023-01-13
ZS,0.0704995021224021,2023-01-13
WBD,0.1041846487394922,2023-01-13
CSGP,0.0694989487528801,2023-01-13
LIN,0.0691362745271807,2023-01-16
DASH,0.0683708861470222,2023-01-16
MELI,0.0690830647945404,2023-01-16
ORLY,0.0704857856035232,2023-01-16
PDD,0.0685066357254982,2023-01-16
PYPL,0.0962380319833755,2023-01-16
ADBE,0.0648666322231292,2023-01-16
ADI,0.0648666322231292,2023-01-16
ADSK,0.0669637694954872,2023-01-16
AMAT,0.0678232535719871,2023-01-16
ASML,0.0858414992690086,2023-01-16
AVGO,0.0678232535719871,2023-01-16
CRWD,0.0704995021224021,2023-01-16
CSCO,0.0648666322231292,2023-01-16
DDOG,0.0968890860676765,2023-01-16
INTU,0.0648666322231292,2023-01-16
MRVL,0.0648666322231292,2023-01-16
PANW,0.0648666322231292,2023-01-16
PLTR,0.0734560936689376,2023-01-16
SNPS,0.0648666322231292,2023-01-16
TEAM,0.0701213777065277,2023-01-16
WDAY,0.0648666322231292,2023-01-16
ZS,0.0704995021224021,2023-01-16
WBD,0.1041846487394922,2023-01-16
CSGP,0.0694989487528801,2023-01-16
LIN,0.0691362745271807,2023-01-17
DASH,0.0683708861470222,2023-01-17
MELI,0.0690830647945404,2023-01-17
ORLY,0.0704857856035232,2023-01-17
PDD,0.0685066357254982,2023-01-17
PYPL,0.0962380319833755,2023-01-17
ADBE,0.0648666322231292,2023-01-17
ADI,0.0648666322231292,2023-01-17
ADSK,0.0669637694954872,2023-01-17
AMAT,0.0678232535719871,2023-01-17
ASML,0.0858414992690086,2023-01-17
AVGO,0.0678232535719871,2023-01-17
CRWD,0.0704995021224021,2023-01-17
CSCO,0.0648666322231292,2023-01-17
DDOG,0.0968890860676765,2023-01-17
INTU,0.0648666322231292,2023-01-17
MRVL,0.0648666322231292,2023-01-17
PANW,0.0648666322231292,2023-01-17
PLTR,0.0734560936689376,2023-01-17
SNPS,0.0648666322231292,2023-01-17
TEAM,0.0701213777065277,2023-01-17
WDAY,0.0648666322231292,2023-01-17
ZS,0.0704995021224021,2023-01-17
WBD,0.1041846487394922,2023-01-17
CSGP,0.0694989487528801,2023-01-17
LIN,0.0691362745271807,2023-01-18
DASH,0.0683708861470222,2023-01-18
MELI,0.0690830647945404,2023-01-18
ORLY,0.0704857856035232,2023-01-18
PDD,0.0685066357254982,2023-01-18
PYPL,0.0962380319833755,2023-01-18
ADBE,0.0648666322231292,2023-01-18
ADI,0.0648666322231292,2023-01-18
ADSK,0.0669637694954872,2023-01-18
AMAT,0.0678232535719871,2023-01-18
ASML,0.0858414992690086,2023-01-18
AVGO,0.0678232535719871,2023-01-18
CRWD,0.0704995021224021,2023-01-18
CSCO,0.0648666322231292,2023-01-18
DDOG,0.0968890860676765,2023-01-18
INTU,0.0648666322231292,2023-01-18
MRVL,0.0648666322231292,2023-01-18
PANW,0.0648666322231292,2023-01-18
PLTR,0.0734560936689376,2023-01-18
SNPS,0.0648666322231292,2023-01-18
TEAM,0.0701213777065277,2023-01-18
WDAY,0.0648666322231292,2023-01-18
ZS,0.0704995021224021,2023-01-18
WBD,0.1041846487394922,2023-01-18
CSGP,0.0694989487528801,2023-01-18
LIN,0.0691362745271807,2023-01-19
DASH,0.0683708861470222,2023-01-19
MELI,0.0690830647945404,2023-01-19
ORLY,0.0704857856035232,2023-01-19
PDD,0.0685066357254982,2023-01-19
PYPL,0.0962380319833755,2023-01-19
ADBE,0.0648666322231292,2023-01-19
ADI,0.0648666322231292,2023-01-19
ADSK,0.0669637694954872,2023-01-19
AMAT,0.0678232535719871,2023-01-19
ASML,0.0858414992690086,2023-01-19
AVGO,0.0678232535719871,2023-01-19
CRWD,0.0704995021224021,2023-01-19
CSCO,0.0648666322231292,2023-01-19
DDOG,0.0968890860676765,2023-01-19
INTU,0.0648666322231292,2023-01-19
MRVL,0.0648666322231292,2023-01-19
PANW,0.0648666322231292,2023-01-19
PLTR,0.0734560936689376,2023-01-19
SNPS,0.0648666322231292,2023-01-19
TEAM,0.0701213777065277,2023-01-19
WDAY,0.0648666322231292,2023-01-19
ZS,0.0704995021224021,2023-01-19
WBD,0.1041846487394922,2023-01-19
CSGP,0.0694989487528801,2023-01-19
LIN,0.0691362745271807,2023-01-20
DASH,0.0683708861470222,2023-01-20
MELI,0.0690830647945404,2023-01-20
ORLY,0.0704857856035232,2023-01-20
PDD,0.0685066357254982,2023-01-20
PYPL,0.0962380319833755,2023-01-20
ADBE,0.0648666322231292,2023-01-20
ADI,0.0648666322231292,2023-01-20
ADSK,0.0669637694954872,2023-01-20
AMAT,0.0678232535719871,2023-01-20
ASML,0.0858414992690086,2023-01-20
AVGO,0.0678232535719871,2023-01-20
CRWD,0.0704995021224021,2023-01-20
CSCO,0.0648666322231292,2023-01-20
DDOG,0.0968890860676765,2023-01-20
INTU,0.0648666322231292,2023-01-20
MRVL,0.0648666322231292,2023-01-20
PANW,0.0648666322231292,2023-01-20
PLTR,0.0734560936689376,2023-01-20
SNPS,0.0648666322231292,2023-01-20
TEAM,0.0701213777065277,2023-01-20
WDAY,0.0648666322231292,2023-01-20
ZS,0.0704995021224021,2023-01-20
WBD,0.1041846487394922,2023-01-20
CSGP,0.0694989487528801,2023-01-20
BKR,0.2657149813840948,2023-01-23
LIN,0.0691362745271807,2023-01-23
DASH,0.0683708861470222,2023-01-23
MELI,0.0690830647945404,2023-01-23
ORLY,0.0704857856035232,2023-01-23
PDD,0.0685066357254982,2023-01-23
PYPL,0.0962380319833755,2023-01-23
ADBE,0.0648666322231292,2023-01-23
ADI,0.0648666322231292,2023-01-23
ADSK,0.0669637694954872,2023-01-23
AMAT,0.0678232535719871,2023-01-23
ASML,0.0858414992690086,2023-01-23
AVGO,0.0678232535719871,2023-01-23
CRWD,0.0704995021224021,2023-01-23
CSCO,0.0648666322231292,2023-01-23
DDOG,0.0968890860676765,2023-01-23
INTU,0.0648666322231292,2023-01-23
MRVL,0.0648666322231292,2023-01-23
PANW,0.0648666322231292,2023-01-23
PLTR,0.0734560936689376,2023-01-23
SNPS,0.0648666322231292,2023-01-23
TEAM,0.0701213777065277,2023-01-23
WDAY,0.0648666322231292,2023-01-23
ZS,0.0704995021224021,2023-01-23
WBD,0.1041846487394922,2023-01-23
CSGP,0.0694989487528801,2023-01-23
BKR,0.2657149813840948,2023-01-24
LIN,0.0691362745271807,2023-01-24
DASH,0.0683708861470222,2023-01-24
MELI,0.0690830647945404,2023-01-24
ORLY,0.0704857856035232,2023-01-24
PDD,0.0685066357254982,2023-01-24
PYPL,0.0962380319833755,2023-01-24
ADBE,0.0648666322231292,2023-01-24
ADI,0.0648666322231292,2023-01-24
ADSK,0.0669637694954872,2023-01-24
AMAT,0.0678232535719871,2023-01-24
ASML,0.0858414992690086,2023-01-24
AVGO,0.0678232535719871,2023-01-24
CRWD,0.0704995021224021,2023-01-24
CSCO,0.0648666322231292,2023-01-24
DDOG,0.0968890860676765,2023-01-24
INTU,0.0648666322231292,2023-01-24
MRVL,0.0648666322231292,2023-01-24
MSFT,0.0648666322231292,2023-01-24
PANW,0.0648666322231292,2023-01-24
PLTR,0.0734560936689376,2023-01-24
SNPS,0.0648666322231292,2023-01-24
TEAM,0.0701213777065277,2023-01-24
TXN,0.0678232535719871,2023-01-24
WDAY,0.0648666322231292,2023-01-24
ZS,0.0704995021224021,2023-01-24
WBD,0.1041846487394922,2023-01-24
CSGP,0.0694989487528801,2023-01-24
BKR,0.2657149813840948,2023-01-25
LIN,0.0691362745271807,2023-01-25
DASH,0.0683708861470222,2023-01-25
MELI,0.0690830647945404,2023-01-25
ORLY,0.0704857856035232,2023-01-25
PDD,0.0685066357254982,2023-01-25
PYPL,0.0962380319833755,2023-01-25
ADBE,0.0648666322231292,2023-01-25
ADI,0.0648666322231292,2023-01-25
ADSK,0.0669637694954872,2023-01-25
AMAT,0.0678232535719871,2023-01-25
ASML,0.0678232535719871,2023-01-25
AVGO,0.0678232535719871,2023-01-25
CRWD,0.0704995021224021,2023-01-25
CSCO,0.0648666322231292,2023-01-25
DDOG,0.0968890860676765,2023-01-25
INTU,0.0648666322231292,2023-01-25
LRCX,0.0678232535719871,2023-01-25
MRVL,0.0648666322231292,2023-01-25
MSFT,0.0648666322231292,2023-01-25
PANW,0.0648666322231292,2023-01-25
PLTR,0.0734560936689376,2023-01-25
SNPS,0.0648666322231292,2023-01-25
TEAM,0.0701213777065277,2023-01-25
TXN,0.0678232535719871,2023-01-25
WDAY,0.0648666322231292,2023-01-25
ZS,0.0704995021224021,2023-01-25
WBD,0.1041846487394922,2023-01-25
CSGP,0.0694989487528801,2023-01-25
BKR,0.2657149813840948,2023-01-26
LIN,0.0691362745271807,2023-01-26
DASH,0.0683708861470222,2023-01-26
MELI,0.0690830647945404,2023-01-26
ORLY,0.0704857856035232,2023-01-26
PDD,0.0685066357254982,2023-01-26
PYPL,0.0962380319833755,2023-01-26
ADBE,0.0648666322231292,2023-01-26
ADI,0.0648666322231292,2023-01-26
ADSK,0.0669637694954872,2023-01-26
AMAT,0.0678232535719871,2023-01-26
ASML,0.0678232535719871,2023-01-26
AVGO,0.0678232535719871,2023-01-26
CRWD,0.0704995021224021,2023-01-26
CSCO,0.0648666322231292,2023-01-26
DDOG,0.0968890860676765,2023-01-26
INTC,0.0648666322231292,2023-01-26
INTU,0.0648666322231292,2023-01-26
KLAC,0.0678232535719871,2023-01-26
LRCX,0.0678232535719871,2023-01-26
MRVL,0.0648666322231292,2023-01-26
MSFT,0.0648666322231292,2023-01-26
PANW,0.0648666322231292,2023-01-26
PLTR,0.0734560936689376,2023-01-26
SNPS,0.0648666322231292,2023-01-26
TEAM,0.0701213777065277,2023-01-26
TXN,0.0678232535719871,2023-01-26
WDAY,0.0648666322231292,2023-01-26
ZS,0.0704995021224021,2023-01-26
WBD,0.1041846487394922,2023-01-26
CSGP,0.0694989487528801,2023-01-26
BKR,0.2657149813840948,2023-01-27
LIN,0.0691362745271807,2023-01-27
DASH,0.0683708861470222,2023-01-27
MELI,0.0690830647945404,2023-01-27
ORLY,0.0704857856035232,2023-01-27
PDD,0.0685066357254982,2023-01-27
PYPL,0.0962380319833755,2023-01-27
ADBE,0.0648666322231292,2023-01-27
ADI,0.0648666322231292,2023-01-27
ADSK,0.0669637694954872,2023-01-27
AMAT,0.0678232535719871,2023-01-27
ASML,0.0678232535719871,2023-01-27
AVGO,0.0678232535719871,2023-01-27
CRWD,0.0704995021224021,2023-01-27
CSCO,0.0648666322231292,2023-01-27
DDOG,0.0968890860676765,2023-01-27
INTC,0.0648666322231292,2023-01-27
INTU,0.0648666322231292,2023-01-27
KLAC,0.0678232535719871,2023-01-27
LRCX,0.0678232535719871,2023-01-27
MRVL,0.0648666322231292,2023-01-27
MSFT,0.0648666322231292,2023-01-27
PANW,0.0648666322231292,2023-01-27
PLTR,0.0734560936689376,2023-01-27
ROP,0.0648666322231292,2023-01-27
SNPS,0.0648666322231292,2023-01-27
TEAM,0.0701213777065277,2023-01-27
TXN,0.0678232535719871,2023-01-27
WDAY,0.0648666322231292,2023-01-27
ZS,0.0704995021224021,2023-01-27
WBD,0.1041846487394922,2023-01-27
CSGP,0.0694989487528801,2023-01-27
BKR,0.2657149813840948,2023-01-30
LIN,0.0691362745271807,2023-01-30
DASH,0.0683708861470222,2023-01-30
MELI,0.0690830647945404,2023-01-30
ORLY,0.0704857856035232,2023-01-30
PDD,0.0685066357254982,2023-01-30
PYPL,0.0962380319833755,2023-01-30
ADBE,0.0648666322231292,2023-01-30
ADI,0.0648666322231292,2023-01-30
ADSK,0.0669637694954872,2023-01-30
AMAT,0.0678232535719871,2023-01-30
ASML,0.0678232535719871,2023-01-30
AVGO,0.0678232535719871,2023-01-30
CRWD,0.0704995021224021,2023-01-30
CSCO,0.0648666322231292,2023-01-30
DDOG,0.0968890860676765,2023-01-30
INTC,0.0648666322231292,2023-01-30
INTU,0.0648666322231292,2023-01-30
KLAC,0.0678232535719871,2023-01-30
LRCX,0.0678232535719871,2023-01-30
MRVL,0.0648666322231292,2023-01-30
MSFT,0.0648666322231292,2023-01-30
NXPI,0.0648666322231292,2023-01-30
PANW,0.0648666322231292,2023-01-30
PLTR,0.0734560936689376,2023-01-30
ROP,0.0648666322231292,2023-01-30
SNPS,0.0648666322231292,2023-01-30
TEAM,0.0701213777065277,2023-01-30
TXN,0.0678232535719871,2023-01-30
WDAY,0.0648666322231292,2023-01-30
ZS,0.0704995021224021,2023-01-30
WBD,0.1041846487394922,2023-01-30
CSGP,0.0694989487528801,2023-01-30
BKR,0.2657149813840948,2023-01-31
LIN,0.0691362745271807,2023-01-31
DASH,0.0683708861470222,2023-01-31
MELI,0.0690830647945404,2023-01-31
ORLY,0.0704857856035232,2023-01-31
PDD,0.0685066357254982,2023-01-31
PYPL,0.0962380319833755,2023-01-31
ADBE,0.0648666322231292,2023-01-31
ADI,0.0648666322231292,2023-01-31
ADSK,0.0669637694954872,2023-01-31
AMAT,0.0678232535719871,2023-01-31
AMD,0.0648666322231292,2023-01-31
ASML,0.0678232535719871,2023-01-31
AVGO,0.0678232535719871,2023-01-31
CRWD,0.0704995021224021,2023-01-31
CSCO,0.0648666322231292,2023-01-31
DDOG,0.0968890860676765,2023-01-31
INTC,0.0648666322231292,2023-01-31
INTU,0.0648666322231292,2023-01-31
KLAC,0.0678232535719871,2023-01-31
LRCX,0.0678232535719871,2023-01-31
MRVL,0.0648666322231292,2023-01-31
MSFT,0.0648666322231292,2023-01-31
NXPI,0.0648666322231292,2023-01-31
PANW,0.0648666322231292,2023-01-31
PLTR,0.0734560936689376,2023-01-31
ROP,0.0648666322231292,2023-01-31
SNPS,0.0648666322231292,2023-01-31
TEAM,0.0701213777065277,2023-01-31
TXN,0.0678232535719871,2023-01-31
WDAY,0.0648666322231292,2023-01-31
ZS,0.0704995021224021,2023-01-31
WBD,0.1041846487394922,2023-01-31
CSGP,0.0694989487528801,2023-01-31
BKR,0.2657149813840948,2023-02-01
LIN,0.0691362745271807,2023-02-01
DASH,0.0683708861470222,2023-02-01
MELI,0.0690830647945404,2023-02-01
ORLY,0.0704857856035232,2023-02-01
PDD,0.0685066357254982,2023-02-01
PYPL,0.0962380319833755,2023-02-01
ADBE,0.0648666322231292,2023-02-01
ADI,0.0648666322231292,2023-02-01
ADSK,0.0669637694954872,2023-02-01
AMAT,0.0678232535719871,2023-02-01
AMD,0.0648666322231292,2023-02-01
ASML,0.0678232535719871,2023-02-01
AVGO,0.0678232535719871,2023-02-01
CRWD,0.0704995021224021,2023-02-01
CSCO,0.0648666322231292,2023-02-01
DDOG,0.0968890860676765,2023-02-01
INTC,0.0648666322231292,2023-02-01
INTU,0.0648666322231292,2023-02-01
KLAC,0.0678232535719871,2023-02-01
LRCX,0.0678232535719871,2023-02-01
MRVL,0.0648666322231292,2023-02-01
MSFT,0.0648666322231292,2023-02-01
NXPI,0.0648666322231292,2023-02-01
PANW,0.0648666322231292,2023-02-01
PLTR,0.0734560936689376,2023-02-01
ROP,0.0648666322231292,2023-02-01
SNPS,0.0648666322231292,2023-02-01
TEAM,0.0701213777065277,2023-02-01
TXN,0.0678232535719871,2023-02-01
WDAY,0.0648666322231292,2023-02-01
ZS,0.0704995021224021,2023-02-01
WBD,0.1041846487394922,2023-02-01
CSGP,0.0694989487528801,2023-02-01
BKR,0.2657149813840948,2023-02-02
LIN,0.0691362745271807,2023-02-02
AMZN,0.0668926513295538,2023-02-02
DASH,0.0683708861470222,2023-02-02
MELI,0.0690830647945404,2023-02-02
ORLY,0.0704857856035232,2023-02-02
PDD,0.0685066357254982,2023-02-02
PYPL,0.0962380319833755,2023-02-02
AAPL,0.0678232535719871,2023-02-02
ADBE,0.0648666322231292,2023-02-02
ADI,0.0648666322231292,2023-02-02
ADSK,0.0669637694954872,2023-02-02
AMAT,0.0678232535719871,2023-02-02
AMD,0.0648666322231292,2023-02-02
ASML,0.0678232535719871,2023-02-02
AVGO,0.0678232535719871,2023-02-02
CRWD,0.0704995021224021,2023-02-02
CSCO,0.0648666322231292,2023-02-02
CTSH,0.0648666322231292,2023-02-02
DDOG,0.0968890860676765,2023-02-02
INTC,0.0648666322231292,2023-02-02
INTU,0.0648666322231292,2023-02-02
KLAC,0.0678232535719871,2023-02-02
LRCX,0.0678232535719871,2023-02-02
MCHP,0.0648666322231292,2023-02-02
MRVL,0.0648666322231292,2023-02-02
MSFT,0.0648666322231292,2023-02-02
MSTR,0.0688148960471153,2023-02-02
NXPI,0.0648666322231292,2023-02-02
PANW,0.0648666322231292,2023-02-02
PLTR,0.0734560936689376,2023-02-02
QCOM,0.0678232535719871,2023-02-02
ROP,0.0648666322231292,2023-02-02
SNPS,0.0648666322231292,2023-02-02
TEAM,0.0648666322231292,2023-02-02
TXN,0.0678232535719871,2023-02-02
WDAY,0.0648666322231292,2023-02-02
ZS,0.0704995021224021,2023-02-02
WBD,0.1041846487394922,2023-02-02
CSGP,0.0694989487528801,2023-02-02
BKR,0.2657149813840948,2023-02-03
LIN,0.0691362745271807,2023-02-03
AMZN,0.0668926513295538,2023-02-03
DASH,0.0683708861470222,2023-02-03
MELI,0.0690830647945404,2023-02-03
ORLY,0.0704857856035232,2023-02-03
PDD,0.0685066357254982,2023-02-03
PYPL,0.0962380319833755,2023-02-03
AAPL,0.0678232535719871,2023-02-03
ADBE,0.0648666322231292,2023-02-03
ADI,0.0648666322231292,2023-02-03
ADSK,0.0669637694954872,2023-02-03
AMAT,0.0678232535719871,2023-02-03
AMD,0.0648666322231292,2023-02-03
ASML,0.0678232535719871,2023-02-03
AVGO,0.0678232535719871,2023-02-03
CRWD,0.0704995021224021,2023-02-03
CSCO,0.0648666322231292,2023-02-03
CTSH,0.0648666322231292,2023-02-03
DDOG,0.0968890860676765,2023-02-03
INTC,0.0648666322231292,2023-02-03
INTU,0.0648666322231292,2023-02-03
KLAC,0.0678232535719871,2023-02-03
LRCX,0.0678232535719871,2023-02-03
MCHP,0.0648666322231292,2023-02-03
MRVL,0.0648666322231292,2023-02-03
MSFT,0.0648666322231292,2023-02-03
MSTR,0.0688148960471153,2023-02-03
NXPI,0.0648666322231292,2023-02-03
PANW,0.0648666322231292,2023-02-03
PLTR,0.0734560936689376,2023-02-03
QCOM,0.0678232535719871,2023-02-03
ROP,0.0648666322231292,2023-02-03
SNPS,0.0648666322231292,2023-02-03
TEAM,0.0648666322231292,2023-02-03
TXN,0.0678232535719871,2023-02-03
WDAY,0.0648666322231292,2023-02-03
ZS,0.0704995021224021,2023-02-03
WBD,0.1041846487394922,2023-02-03
CSGP,0.0694989487528801,2023-02-03
BKR,0.2657149813840948,2023-02-06
LIN,0.0691362745271807,2023-02-06
AMZN,0.0668926513295538,2023-02-06
DASH,0.0683708861470222,2023-02-06
MELI,0.0690830647945404,2023-02-06
ORLY,0.0704857856035232,2023-02-06
PDD,0.0685066357254982,2023-02-06
PYPL,0.0962380319833755,2023-02-06
AAPL,0.0678232535719871,2023-02-06
ADBE,0.0648666322231292,2023-02-06
ADI,0.0648666322231292,2023-02-06
ADSK,0.0669637694954872,2023-02-06
AMAT,0.0678232535719871,2023-02-06
AMD,0.0648666322231292,2023-02-06
ASML,0.0678232535719871,2023-02-06
AVGO,0.0678232535719871,2023-02-06
CRWD,0.0704995021224021,2023-02-06
CSCO,0.0648666322231292,2023-02-06
CTSH,0.0648666322231292,2023-02-06
DDOG,0.0968890860676765,2023-02-06
INTC,0.0648666322231292,2023-02-06
INTU,0.0648666322231292,2023-02-06
KLAC,0.0678232535719871,2023-02-06
LRCX,0.0678232535719871,2023-02-06
MCHP,0.0648666322231292,2023-02-06
MRVL,0.0648666322231292,2023-02-06
MSFT,0.0648666322231292,2023-02-06
MSTR,0.0688148960471153,2023-02-06
NXPI,0.0648666322231292,2023-02-06
ON,0.0648666322231292,2023-02-06
PANW,0.0648666322231292,2023-02-06
PLTR,0.0734560936689376,2023-02-06
QCOM,0.0678232535719871,2023-02-06
ROP,0.0648666322231292,2023-02-06
SNPS,0.0648666322231292,2023-02-06
TEAM,0.0648666322231292,2023-02-06
TXN,0.0678232535719871,2023-02-06
WDAY,0.0648666322231292,2023-02-06
ZS,0.0704995021224021,2023-02-06
WBD,0.1041846487394922,2023-02-06
CSGP,0.0694989487528801,2023-02-06
BKR,0.2657149813840948,2023-02-07
LIN,0.0731407031416893,2023-02-07
AMZN,0.0668926513295538,2023-02-07
DASH,0.0683708861470222,2023-02-07
MELI,0.0690830647945404,2023-02-07
ORLY,0.0704857856035232,2023-02-07
PDD,0.0685066357254982,2023-02-07
PYPL,0.0962380319833755,2023-02-07
AAPL,0.0678232535719871,2023-02-07
ADBE,0.0648666322231292,2023-02-07
ADI,0.0648666322231292,2023-02-07
ADSK,0.0669637694954872,2023-02-07
AMAT,0.0678232535719871,2023-02-07
AMD,0.0648666322231292,2023-02-07
